user_id,course_index,course_name,match_type,rating
370,2348,Algorithms on Strings,low,3.02
370,1097,Evaluating the Quality of Healthcare Delivery,random,2.04
370,2110,Supply Chain Analytics Essentials,random,2.5
370,2786,Commercialization of innovation activity results,random,2.8
371,1857,Data Visualization with Plotly Express,high,3.99
371,2727,Analyze Box Office Data with Seaborn and Python,high,4.99
371,1118,Anomaly Detection in Time Series Data with Keras,high,3.96
371,1137,Software Development Processes and Methodologies,low,1.97
371,2689,"Fundamentals of Leadership, with Goldman Sachs 10,000 Women",random,3.14
372,3213,Web Design: Wireframes to Prototypes,high,3.82
372,637,"Coding for Designers, Managers, & Entrepreneurs II",high,4.14
372,1576,Practical Introduction to the Command Line,high,4.43
372,2062,RPA Lifecycle: Deployment and Maintenance,high,4.17
372,1020,Analytic Combinatorics,low,2.24
372,3122,Python Dynamic HTML Web Server,random,2.63
373,2898,Kotlin for Java Developers,high,3.69
373,1623,Java Classes and Objects,high,4.43
373,1945,Create an interactive fiction adventure game with Python,high,5.0
373,2062,RPA Lifecycle: Deployment and Maintenance,high,4.31
373,1624,Introduction to Systems and Network Mapping with Kumu,high,4.39
373,2232,Sustainable Fashion,high,4.58
373,3115,Business Model Innovation for Sustainable Landscape Restoration,high,3.79
373,1027,Run a Sparkline Trend Analysis in Google Sheets,high,4.98
373,2602,Build local development environments using Docker containers,low,2.42
373,3263,Business of Games and Entrepreneurship,random,4.14
374,1657,Agile Planning for Software Products,high,4.01
374,1920,Budgeting and Scheduling Projects,high,5.0
374,1262,"Engineering Project Management: Scope, Time and Cost Management",high,4.61
374,2851,Set up Google Analytics for a single page website,low,2.63
374,1512,Sustainable Food Production Through Livestock Health Management,random,3.16
375,3013,Internet of Things Capstone: Build a Mobile Surveillance System,high,4.2
375,1735,JavaScript Numbers: Properties and Methods,high,4.78
375,531,Cybersecurity and the Internet of Things,high,4.36
375,3214,Managing Network Security,high,3.51
375,3271,Introduction to Blockchain for Financial Services,high,3.85
375,1007,Getting Started with Linux Terminal,high,4.23
375,2603,Science & Religion 101,low,2.49
375,2724,Machine Learning for Accounting with Python,random,2.96
375,2860,Creating and Developing a Tech Startup,random,3.85
375,1469,Investment Management in an Evolving and Volatile World by HEC Paris and AXA Investment Managers,random,1.63
375,259,Public Economics,random,3.1
376,1816,Causal Inference  2,high,3.57
376,1210,Neural Style Transfer with TensorFlow,high,4.6
376,1905,Image Classification with CNNs using Keras,high,4.26
376,2654,Using Databases with Python,high,4.47
376,1936,AI For Medical Treatment,high,3.95
376,1439,Data Science Methodology,high,4.81
376,1782,Regression Analysis with Yellowbrick,high,4.72
376,1536,SQL for Data Science,high,4.53
376,2193,Database Management Essentials,high,4.25
376,1141,BIM Fundamentals for Engineers,high,4.53
376,2339,Computer Vision - Object Detection with OpenCV and Python,low,1.88
376,1995,Data Analysis with Python,random,3.6
377,472,Russian for beginners 1. ??????? ????: A1,high,4.96
377,3316,Japanese for beginners 1,high,4.73
377,3253,Chinese for HSK 1,high,4.01
377,1609,Sharpened Visions: A Poetry Workshop,high,4.44
377,2246,Lesson | Get Ready for the Interview,high,3.78
377,1722,The Bilingual Brain,high,4.53
377,655,Build Your Professional ePortfolio in English,high,4.48
377,1812,Writing and Editing: Structure and Organization,low,1.18
377,1874,"Programming Languages, Part B",random,2.19
378,1976,"Animals, Self, and Society",high,4.19
378,879,Music and Social Action,high,4.18
378,2832,Git for Developers Using Github,low,1.57
378,540,Children's Human Rights - An Interdisciplinary Introduction,random,3.27
379,744,Create Custom Layers in Keras,high,4.4
379,1644,Recommender Systems:  Evaluation and Metrics,high,4.22
379,507,Optimize TensorFlow Models For Deployment with TensorRT,high,4.0
379,3221,Machine Learning Foundations: A Case Study Approach,high,4.72
379,2027,Traffic Sign Classification Using Deep Learning in Python/Keras,high,4.96
379,1594,Dimensionality Reduction using an Autoencoder in Python,high,4.11
379,345,Natural Language Processing with Probabilistic Models,low,1.93
379,1526,Web Design: Strategy and Information Architecture,random,3.34
380,53,Severe to Profound Intellectual Disability: Circles of Care and Education,high,4.16
380,1882,Survey analysis to Gain Marketing Insights,high,4.24
380,1734,Foundations of Teaching for Learning: Being a Teacher,high,4.6
380,913,Intellectual Humility: Science,high,3.54
380,2982,Jacobi modular forms: 30 ans apr�s,low,3.09
380,2868,Foundations of Teaching for Learning: Being a Professional,random,3.05
381,1092,Sales Training: Building Your Sales Career,high,4.14
381,2100,Business English: Marketing and Sales,high,4.26
381,185,Business Implications of AI: A Nano-course,high,4.28
381,2440,Foundations for Interviewing with Confidence,high,3.61
381,249,Sales Training: Techniques for a Human-Centric Sales Process,high,4.9
381,4,Retrieve Data using Single-Table SQL Queries,low,2.32
381,877,Introduction to Pointers and Memory Management in C/C++,random,3.31
382,2428,"Energy, Environment, and Everyday Life",high,4.68
382,543,Business Transformation with Google Cloud,low,1.69
382,2433,Using Python to Access Web Data,random,3.33
382,927,A Start Guide: Product Marketing Using G Suite,random,2.81
382,2128,Major and Principal Gifts,random,3.59
382,2787,Introduction to Structured Query Language (SQL),random,1.51
382,1823,Construct Stock Market Indices,random,2.93
382,38,Postman - Intro to APIs (without coding),random,2.58
382,33,Advanced Speaking and Listening Project,random,3.3
382,2851,Set up Google Analytics for a single page website,random,3.33
382,1408,Architecting with Google Kubernetes Engine: Foundations,random,2.5
383,3381,Applied Data Science Capstone,high,4.02
383,1771,AI Workflow: Feature Engineering and Bias Detection,high,4.26
383,2879,Support Vector Machine Classification in Python,high,3.94
383,544,Inspiring and Motivating Individuals,low,2.81
383,1958,Introduction to Galois Theory,random,2.74
384,1705,"Applied Public History: Places, People, Stories",high,3.14
384,2249,Building Classroom Community Using Flipgrid,high,4.15
384,1655,Introduction to the Orbital Perspective,high,3.88
384,2998,Mastering Statics,low,1.32
384,3305,Positioning: What you need for a successful Marketing Strategy,random,2.13
385,1507,International Entertainment and Sports Marketing,high,4.34
385,2860,Creating and Developing a Tech Startup,high,4.83
385,2892,Innovation for Entrepreneurs: From Idea to Marketplace,high,4.43
385,1228,Modeling and Design for Mechanical Engineers with Autodesk Fusion 360,low,1.94
385,561,Solving Algorithms for Discrete Optimization,random,3.32
386,524,Fundamentals of Visualization with Tableau,high,4.12
386,3344,Content Strategy for Professionals: Capstone Project,high,4.02
386,231,"Applied Plotting, Charting & Data Representation in Python",high,3.84
386,180,Data Analytics Foundations for Accountancy I,high,3.6
386,638,Fundamentals of Graphic Design,high,4.14
386,1123,Create Infographics using Piktochart,high,4.36
386,3080,Leading Innovation in Arts and Culture,high,4.26
386,630,Finance for Non-Financial Professionals,high,4.13
386,1445,Python for Genomic Data Science,low,1.73
386,2966,Regression Models,random,3.43
387,2215,Introduction to Computer Programming,high,3.77
387,1686,TensorFlow for AI: Applying Image Convolution,low,2.77
387,2525,Capital Markets and Financial Institutions � How to Survive Them,random,2.3
387,2814,Understanding Prostate Cancer,random,2.47
387,1813,Clinical Natural Language Processing,random,1.97
387,889,Image Understanding with TensorFlow on GCP,random,2.65
387,355,Digital Marketing Capstone,random,3.68
388,524,Fundamentals of Visualization with Tableau,high,4.51
388,3079,Jewish Diaspora in Modern China,high,4.69
388,482,History of Medical Cannabis,high,4.51
388,2431,Business English: Management and Leadership,low,1.64
388,2993,Giving Sense to Your Leadership Experience,random,2.77
389,1439,Data Science Methodology,low,1.83
389,1759,Essentials in Clinical Simulations Across the Health Professions,random,3.93
389,1288,Use WordPress to Create a Blog for your Business,random,2.16
389,3241,Financial Regulation in Emerging Markets and the Rise of Fintech Companies,random,3.63
389,572,TensorFlow for AI: Computer Vision Basics,random,3.63
389,1014,Business English: Making Presentations,random,4.28
389,1134,Foundations for Assisting in Home Care,random,2.71
389,2641,Getting Started with Azure,random,3.5
389,345,Natural Language Processing with Probabilistic Models,random,4.6
389,1016,Photovoltaic solar energy,random,2.57
390,1477,Use SurveyMonkey to Create a Survey and Analyze Results,high,3.69
390,2129,Systems and Application Security,high,3.55
390,2707,Introduction to Project Management,high,4.59
390,1920,Budgeting and Scheduling Projects,high,3.55
390,14,Grab Data Fast with Vertical and Horizontal LOOKUP,high,4.15
390,2289,A Crash Course in Data Science,high,4.47
390,2590,Open Source Software Development Methods,high,4.37
390,1852,Becoming Part of the Globalised Workplace,high,4.47
390,565,Coaching Practices,high,4.39
390,484,Create Employee Management System with When I Work,high,4.81
390,2172,Epidemics,low,1.73
390,2494,Tinkering Fundamentals: Motion and Mechanisms,random,2.53
391,1186,Basic Data Processing and Visualization,high,3.99
391,2996,Style Tables with CSS,high,4.63
391,934,CSS Animated Components with ReactJS,high,4.66
391,2221,Become a JavaScript Pro with these 7 Skills,high,4.48
391,514,"Responsive Website Basics: Code with HTML, CSS, and JavaScript",high,4.77
391,647,Web Application Technologies and Django,high,3.83
391,1241,Java Programming: Build a Recommendation System,high,4.97
391,3319,Build a Google Firebase Web Application,high,4.91
391,567,"Element, Class, and ID Selectors in CSS",high,4.59
391,2276,Java Programming: Solving Problems with Software,high,5.0
391,2056,Intelligence Tools for the Digital Age,low,1.31
391,2622,Lesson | Organize Your Pitch,random,2.63
392,49,Integrating Scripts for Scene Interactions,high,4.01
392,1036,Creating a Student Profile in Google Docs,high,4.59
392,1298,Cryptography,low,1.67
392,541,Data Management and Visualization,random,3.53
392,1587,Regression Modeling Fundamentals,random,3.96
393,1380,Project: Creating Your First C++ Application,high,4.58
393,2464,Introduction to Applied Machine Learning,high,4.41
393,3293,Population Health: Predictive Analytics,high,3.9
393,992,COVID19 Data Visualization Using Python,high,3.96
393,1848,Uncover the Survey Data Story with Charts in Google Sheets,high,4.8
393,572,TensorFlow for AI: Computer Vision Basics,high,4.61
393,220,Data Analysis Using Pyspark,high,4.28
393,2507,Image Denoising Using AutoEncoders in Keras and Python,high,4.13
393,277,The Place of Music in 21st Century Education,low,1.08
393,56,Prediction and Control with Function Approximation,random,2.25
394,2077,Build a Full Website using WordPress,high,5.0
394,549,Build a Simple App in Android Studio with Java,high,3.79
394,2931,Testing and Debugging Python,high,4.38
394,3287,Intermediate Object-Oriented Programming with Java,high,4.7
394,2219,Lean Software Development,high,3.8
394,1515,Create Your First Game with Python,high,4.37
394,2580,Web Connectivity and Security in Embedded Systems,low,2.86
394,2923,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,random,3.01
395,2559,Introduction to Public Speaking,high,5.0
395,1490,Core Interaction Programming,high,3.63
395,2813,Programming Mobile Applications for Android Handheld Systems: Part 1,high,4.72
395,2298,Mastering Software Development in R Capstone,high,4.23
395,1241,Java Programming: Build a Recommendation System,high,4.61
395,265,Learn to Program: Crafting Quality Code,high,4.48
395,2244,Java Programming: Principles of Software Design,high,4.01
395,2099,Object-Oriented Design,high,4.39
395,2769,Physics of silicon solar cells,high,3.56
395,2241,Create your first Java project using jGRASP,high,4.54
395,634,Write Professional Emails in English,low,2.48
395,1138,eHealth: More than just an electronic record,random,3.45
396,2445,Customising your models with TensorFlow 2,high,4.72
396,889,Image Understanding with TensorFlow on GCP,high,4.45
396,2758,Light Emitting Diodes and Semiconductor Lasers,high,4.36
396,3312,The Business of Social,low,1.77
396,636,Ethical Social Media,random,2.5
397,655,Build Your Professional ePortfolio in English,high,4.77
397,2246,Lesson | Get Ready for the Interview,high,4.87
397,89,Control physics with C# in Unity,high,4.2
397,472,Russian for beginners 1. ??????? ????: A1,high,4.32
397,3316,Japanese for beginners 1,high,3.94
397,3253,Chinese for HSK 1,high,4.77
397,238,Design Patterns,low,2.7
397,1005,Game Design and Development Capstone,random,4.36
397,355,Digital Marketing Capstone,random,2.39
397,1783,Use Canva to Create an Interactive Mind Map,random,2.74
397,478,"Fundamentals of Negotiation, with Goldman Sachs 10,000 Women",random,3.16
397,1861,Build a Linear Layout App in Android Studio,random,3.45
398,1649,Introduction to Engineering Mechanics,high,4.21
398,789,CAM and Design Manufacturing for Mechanical Engineers with Autodesk Fusion 360,high,3.95
398,493,On Premises Installation and Fundamentals with Google Cloud's Apigee API Platform,low,2.83
398,51,"Managing Asthma, Allergies, Diabetes, and Seizures in School",random,3.5
399,193,Data Science in Stratified Healthcare and Precision Medicine,high,3.93
399,878,Using Seesaw for Student Learning,high,4.84
